Table 1
SKU,Product Name,MSRP,Dealer Prices,MAP/MRP,Brand,Mfg,Description,URL,Image 1 URL,Image 2 URL,Image 3 URL,Image 4 URL,Case Pack,Shipping Weight,Shipping Height,Shipping Width,Shipping Depth,Category,Free Shipping,UPC,Warehouse Zipcode,Average # of Days to Ship,,,
SGX-WA,Step Over Pet Gate Extension - Walnut,49.95,31.30,,Cardinal,Cardinal,This extension adds 22 1/4 inches of width to the Step Over Pet Gate. You can keep adding one extension after another to create a very long gate in order to block off large spaces. Each extension comes with one 'foot' piece.,https://www.essentialpetproducts.com/Step-Over-Pet-Gate-Extension--Walnut_p_5477.html,http://www.essentialpetproducts.com/assets/images/sgx-step-over-gate-extension.jpg,,,,1,5.00,29.00,22.00,2.00,Pet Gates/Gate Extensions,,635035000369,30265,2,,,
SGX-WH,Step Over Pet Gate Extension - White,49.95,31.30,,Cardinal,Cardinal,This extension adds 22 1/4 inches of width to the Step Over Pet Gate. You can keep adding one extension after another to create a very long gate in order to block off large spaces. Each extension comes with one 'foot' piece.,https://www.essentialpetproducts.com/Step-Over-Pet-Gate-Extension--White_p_5478.html,http://www.essentialpetproducts.com/assets/images/sgx-step-over-gate-extension.jpg,,,,1,5.00,29.00,22.00,2.00,Pet Gates/Gate Extensions,,635035000383,30265,2,,,
SS-30/B,Stairway Special Pet Gate - Black,89.95,73.85,,Cardinal,Cardinal,"<P><STRONG>Features:</STRONG></P> <UL> <LI>Width is adjustable 27"" to 42 1/2""</LI> <LI>Height 29 1/2""</LI> <LI>Bar Spacing 2 1/2""</LI> <LI>Pet Gate Extensions:  <UL> <LI>10 1/2 for openings 42 1/2"" to 53""</LI> <LI>21 3/4 for openings 42 1/2"" to 64""</LI></UL></LI> <LI>Available in Black or White</LI></UL> <DIV>The Stairway Special Pet Gate;is our maximum safety gate designed for the top of a stairway but it's great for all areas!</DIV> <P>Features include a latch system that baffles toddlers yet allows one hand operation for adults, and an optional stop bracket prevents opening over a stairway for greater safety. This dog gate will mount at angles up to 30 degrees allowing location of a stud when mounting on drywall. This pet gate is constructed of aluminum which is lighter weight than steel and rustproof. A powder-coated finish provides a long lasting, easy-to-clean surface and is available in White and Black.</P>",https://www.essentialpetproducts.com/Stairway-Special-Pet-Gate--Black_p_5463.html,http://www.essentialpetproducts.com/assets/images/ss30a-stairway-pet-gate.jpg,,,,1,12.00,29.00,25.00,3.00,Pet Gates,,635035001304,30265,2,,,
SS-30/W,Stairway Special Pet Gate - White,89.95,73.85,,Cardinal,Cardinal,"<P><STRONG>Features:</STRONG></P> <UL> <LI>Width is adjustable 27"" to 42 1/2""</LI> <LI>Height 29 1/2""</LI> <LI>Bar Spacing 2 1/2""</LI> <LI>Pet Gate Extensions:  <UL> <LI>10 1/2 for openings 42 1/2"" to 53""</LI> <LI>21 3/4 for openings 42 1/2"" to 64""</LI></UL></LI> <LI>Available in Black or White</LI></UL> <DIV>The Stairway Special Pet Gate;is our maximum safety gate designed for the top of a stairway but it's great for all areas!</DIV> <P>Features include a latch system that baffles toddlers yet allows one hand operation for adults, and an optional stop bracket prevents opening over a stairway for greater safety. This dog gate will mount at angles up to 30 degrees allowing location of a stud when mounting on drywall. This pet gate is constructed of aluminum which is lighter weight than steel and rustproof. A powder-coated finish provides a long lasting, easy-to-clean surface and is available in White and Black.</P>",https://www.essentialpetproducts.com/Stairway-Special-Pet-Gate--White_p_5464.html,http://www.essentialpetproducts.com/assets/images/ss30a-stairway-pet-gate.jpg,http://www.essentialpetproducts.com/assets/images/ss30a-stairway-pet-gate-black.jpg,,,1,12.00,29.00,25.00,3.00,Pet Gates,,635035000307,30265,2,,,
SS-30OD/B,Stairway Special Outdoor Pet Gate - Black,99.95,79.60,,Cardinal,Cardinal,"<P><STRONG>Features:</STRONG></P> <UL> <LI>Width is adjustable 27"" to 42 1/2""  <LI>Height 29 1/2""  <LI> <DIV>Bar Spacing 2 1/2"" </DIV> <LI> <DIV>All stainless steel hardware </DIV> <LI>Pet Gate Extensions  <UL> <LI>10 1/2 available for openings 42 1/4"" to 53""  <LI>21 3/4 available for openings 42 1/2"" to 64""</LI></UL> <LI>Available in White, Black, and Brown</LI></UL> <DIV>The Stairway Special Outdoor Pet Gate;is our maximum safety gate. Great for decks! No other pet gate works as well for outdoor use. This pet gate is constructed of aluminum which is lighter weight than steel and has <STRONG>all stainless steel hardware - </STRONG>no plastic parts.</DIV> <P>It’s rustproof! Designed for the top of a stairway but great for all areas. Features include a latch system that baffles toddlers yet allows one hand operation for adults, and an optional stop bracket prevents opening over a stairway for greater safety. The Stairway Special Outdoor Gate will mount at angles up to 30 degrees. A powder-coated finish provides a long lasting, easy-to-clean surface and is available in White, Black, and Brown.</P>",https://www.essentialpetproducts.com/Stairway-Special-Outdoor-Pet-Gate--Black_p_5467.html,http://www.essentialpetproducts.com/assets/images/ss30a-stairway-pet-gate-black.jpg,,,,1,12.00,30.00,25.00,3.00,Pet Gates,,635035001311,30265,2,,,
SS-30OD/BR,Stairway Special Outdoor Pet Gate - Brown,99.95,79.60,,Cardinal,Cardinal,"<P><STRONG>Features:</STRONG></P> <UL> <LI>Width is adjustable 27"" to 42 1/2""  <LI>Height 29 1/2""  <LI> <DIV>Bar Spacing 2 1/2"" </DIV> <LI> <DIV>All stainless steel hardware </DIV> <LI>Pet Gate Extensions  <UL> <LI>10 1/2 available for openings 42 1/4"" to 53""  <LI>21 3/4 available for openings 42 1/2"" to 64""</LI></UL> <LI>Available in White, Black, and Brown</LI></UL> <DIV>The Stairway Special Outdoor Pet Gate;is our maximum safety gate. Great for decks! No other pet gate works as well for outdoor use. This pet gate is constructed of aluminum which is lighter weight than steel and has <STRONG>all stainless steel hardware - </STRONG>no plastic parts.</DIV> <P>It’s rustproof! Designed for the top of a stairway but great for all areas. Features include a latch system that baffles toddlers yet allows one hand operation for adults, and an optional stop bracket prevents opening over a stairway for greater safety. The Stairway Special Outdoor Gate will mount at angles up to 30 degrees. A powder-coated finish provides a long lasting, easy-to-clean surface and is available in White, Black, and Brown.</P>",https://www.essentialpetproducts.com/Stairway-Special-Outdoor-Pet-Gate--Brown_p_5465.html,http://www.essentialpetproducts.com/assets/images/ss30a-stairway-pet-gate-black.jpg,,,,1,12.00,30.00,25.00,3.00,Pet Gates,,635035000321,30265,2,,,
SS-30OD/W,Stairway Special Outdoor Pet Gate - White,99.95,79.60,,Cardinal,Cardinal,"<P><STRONG>Features:</STRONG></P> <UL> <LI>Width is adjustable 27"" to 42 1/2""  <LI>Height 29 1/2""  <LI> <DIV>Bar Spacing 2 1/2"" </DIV> <LI> <DIV>All stainless steel hardware </DIV> <LI>Pet Gate Extensions  <UL> <LI>10 1/2 available for openings 42 1/4"" to 53""  <LI>21 3/4 available for openings 42 1/2"" to 64""</LI></UL> <LI>Available in White, Black, and Brown</LI></UL> <DIV>The Stairway Special Outdoor Pet Gate;is our maximum safety gate. Great for decks! No other pet gate works as well for outdoor use. This pet gate is constructed of aluminum which is lighter weight than steel and has <STRONG>all stainless steel hardware - </STRONG>no plastic parts.</DIV> <P>It’s rustproof! Designed for the top of a stairway but great for all areas. Features include a latch system that baffles toddlers yet allows one hand operation for adults, and an optional stop bracket prevents opening over a stairway for greater safety. The Stairway Special Outdoor Gate will mount at angles up to 30 degrees. A powder-coated finish provides a long lasting, easy-to-clean surface and is available in White, Black, and Brown.</P>",https://www.essentialpetproducts.com/Stairway-Special-Outdoor-Pet-Gate--White_p_5466.html,http://www.essentialpetproducts.com/assets/images/ss30a-stairway-pet-gate-black.jpg,,,,1,12.00,30.00,25.00,3.00,Pet Gates,,635035000314,30265,2,,,
TPX-T,Duragate Pet Gate Top Extension - Taupe,39.95,27.85,,Cardinal,Cardinal,"The Duragate Pet Gate Top Extension is an 8"" height extension used with MG-25 Duragate Pet Gate. Great for big dogs and 'jumpers'. We recommend using a maximum of two height extensions. Available in Taupe and White.",https://www.essentialpetproducts.com/Duragate-Pet-Gate-Top-Extension--Taupe_p_5540.html,http://www.essentialpetproducts.com/assets/images/tpx-duragate-pet-gate-top-extension.jpg,,,,1,5.00,27.00,13.00,1.00,Pet Gates/Gate Extensions,,635035808002,30265,2,,,
TPX-W,Duragate Pet Gate Top Extension - White,39.95,27.85,,Cardinal,Cardinal,"The Duragate Pet Gate Top Extension is an 8"" height extension used with MG-25 Duragate Pet Gate. Great for big dogs and 'jumpers'. We recommend using a maximum of two height extensions. Available in Taupe and White.",https://www.essentialpetproducts.com/Duragate-Pet-Gate-Top-Extension--White_p_5539.html,http://www.essentialpetproducts.com/assets/images/tpx-duragate-pet-gate-top-extension.jpg,,,,1,5.00,27.00,13.00,1.00,Pet Gates/Gate Extensions,,635035808101,30265,2,,,
DD-3000,Doggie Dooley 3000,65.95,37.49,,Doggie Dooley,Doggie Dooley,"<p><strong>Never deal with pet waste again.</strong> With the Doggie Dooley Pet Waste Disposal Systems you won't have to. Simply use the no bending or stooping scooper to place the elimination in the in-ground Doggie Dooley.</p><p>Meanwhile inside the Doggie Dooley the fast acting chemicals break the waste down, you never have to take out smelly trash bags again. Doggie Dooley utilizes the enzyme and bacteria action reducing dog waste to a ground absorbing liquid</p><p>The Doggie Dooley 3000 features a Galvanized steel pail-shaped digester is designed to digest waste for up to 3 pets. Doggie Dooley installs in the ground with a 1"" overhang so that only the cover is exposed. Doggie Dooley 3000 has a Heavy-duty plastic foot-operated lid opener. Built-in overflow device releases treated liquid into the ground.</p><p><strong>Features:</strong></p><ul><li>Measures 9"" deep x 16"" diameter</li><li>For 2 Large or up to 4 Small Dogs</li><li>Environmentally Safe Pet Waste Disposal Tank</li><li>Easy and Convenient to Use</li><li>Galvanized steel tank</li><li>Foot Operated Lid Opener</li><li>Made in the USA!</li></ul>",https://www.essentialpetproducts.com/Doggie-Dooley-3000_p_1281.html,http://www.essentialpetproducts.com/assets/images/dd-3000-doggie-dooley-3000.jpg,,,,1,8.00,17.00,17.00,16.00,Pet Waste Disposal,,095467030004,44811,4,,,
DD-3116,Doggie Dooley Waste Terminator,13.95,10.34,,Doggie Dooley,Doggie Dooley,<UL> <LI>1 Year Supply  <LI>Specially Formulated to break down Pet Waste  <LI>Harmless non-toxic  <LI> <DIV>Helps control Odors in the Doggie Dooley Disposal System </DIV></LI></UL> <P>For use in Doggie Dooley systems. Contains bacterial and enzyme cultures to speed up the breakdown of waste and control odors. </P>,https://www.essentialpetproducts.com/Doggie-Dooley-Waste-Terminator_p_1282.html,http://www.essentialpetproducts.com/assets/images/dd-3116-doggie-dooley-waste-terminator.jpg,,,,1,2.00,6.00,6.00,6.00,Pet Waste Disposal,,095467031162,44811,4,,,
1900S,Dogtra Field Star 3/4 Mile Remote Trainer,239.99,171.35,239.99,Dogtra,Dogtra,"<p>The Dogtra 1900S adds subtle refinements to a proven workhorse without taking away from its intuitive user experience. <br></p><p>The 1900S features a 3/4-mile range that allows you to cover more distance when training demands it and 2-hour rapid charge batteries to get you up and running in the shortest amount of time possible. The set is fully waterproof and the LCD on the handheld transmitter displays the battery life and stimulation level. The 1900S is a high powered unit and includes a non-stimulating High Performance Pager. <br></p><p>The 1900S is also available in the 2-dog system 1902S. <br></p><p><span style=""font-weight: bold;"">Features: </span><br></p><ul><li>Slim design receiver/collar ergonomically shaped to your dog's neck <br></li><li>Checkered grips on the handheld transmitter <br></li><li>Non-Stimulating High Performance Pager <br></li><li>Rheostat/volume style with stimulation levels 0~127 <br></li><li>3/4 - mile range</li><li>&nbsp;'Nick' and 'Constant' stimulation <br></li><li>Low/High Stimulation <br></li><li>Fully waterproof <br></li><li>LCD screen <br></li><li>2-hour rapid charge batteries</li></ul><p><span style=""font-weight: bold;"">Package Contents:</span> <br></p><ul><li>Transmitter <br></li><li>Receiver (5/8""contact points, which are standard) <br></li><li>Battery charger and splitter cable <br></li><li>Test light <br></li><li>Owner's manual <br></li><li>Gear Bag <br></li><li>Black lanyard <br></li><li>Belt clip <br></li></ul>",https://www.essentialpetproducts.com/Dogtra-Field-Star-34-Mile-Remote-Trainer_p_3881.html,http://www.essentialpetproducts.com/assets/images/1900s-dogtra-remote-trainer.jpg,,,,6,4.70,13.00,11.00,5.00,Dog Training Collars,,744622020564,33950,1,,,
1900S BLACK,Dogtra 1900S Black Ergonomic 1-Mile Waterproof Remote Dog Training Collar ,299.99,219.93,299.99,Dogtra,Dogtra,"<ul><li>SEAMLESS DESIGN: The 1900S BLACK’s ergonomic receiver is sleek and slim, which allows the strap to wrap around the receiver and your dog’s neck seamlessly. This versatile system comes with a premium matte black finish and blue LED lights for enhanced tactical fit and aesthetics to excel in the most demanding training conditions whether for indoor or outdoor activities.</li><li>IPX9K WATERPROOF CERTIFIED: The 1900S BLACK come with a durable receiver that is IPX9K waterproof certified, which means it has passed the International Protection Marking system. Products are verified if they can withstand a close-range high-pressure liquid spray from 4 angles (pressure of 80-100 bars and a temperature of 176°F).</li><li>1-MILE RANGE: The range of this training e-collar is perfect for simple to complex training commands for your dog. The 1900S BLACK is a 1-mile, single-dog version of our bestselling 1900S e-collar is perfect for serious obedience, hunting, and K-9 training.</li><li>PRECISE CONTROL: With 127 correction levels to choose from, you’ll have no problem finding the perfect level for your dog with gradual and precise control. The LCD screen is bright and easy to read while the levels can be adjusted precisely at any time with the Rheostat Dial.</li><li>CORRECTIONS: This e-collar has two different correction types. The first correction type is a Nick (quick ½-second) and the second correction type is a Constant (up to 12 seconds). The e-collar also has a HPP (High Performance Pager) which offers a clear vibration to alert dogs while training. Find the right fit for you and your dog with this dynamic e-collar.</li></ul><p>The Dogtra 1900S BLACK EDITION is the 1-mile, single-dog version of our bestselling 1900S e-collar, known for its versatility and IPX9K durability, making it the tool of choice for trainers in extreme conditions at extreme ranges. The 1900S BLACK EDITION's receiver is also IPX9K waterproof certified, the highest heat and waterproof level. With its longer range and proven durability, the Dogtra 1900S BLACK EDITION comes with a premium black matte finish and blue LED lights for enhanced tactical fit and aesthetics to excel in the most demanding training conditions for competition or K9 training. <br></p>",https://www.essentialpetproducts.com/Dogtra-1900S-Black-Ergonomic-1-Mile-Waterproof-Remote-Dog-Training-Collar-_p_5164.html,https://www.essentialpetproducts.com/assets/images/1900S-Black.jpg,,,,6,4.00,5.00,12.00,14.00,Dog Training Collars,,744622020687,33950,1,,,
